timestamp,username,icon-verified,fact-checked,text,views,likes,replies,reposts,bookmarks,Sentiment_Score,Sentiment_Magnitude,Toxicity_Score,Identity_Attack_Score,Insult_Score
2024-09-16T00:07:17.000Z,LakotaMan1,True,False,"So, it wasn’t a Haitian immigrant that tried to shoot Trump. It was another, wait for it — Republican white man.",7505235,213289,4225,31521,3975,-0.30000001192092896,0.6000000238418579,0.4645176,0.5135796,0.24928534
2024-10-02T01:20:08.000Z,booker_squared,False,False,"JD Vance is blaming immigrants for fentanyl, and he brought up his mom's addiction. 

Baby, your mama stole drugs at her nursing job in a hospital in Ohio. No immigrant had a part in that. The trash is in your home. No need to blame the border. #VPDebate",5044292,185144,2072,30591,3910,-0.4000000059604645,3.4000000953674316,0.44573322,0.3817989,0.47384647
2024-09-12T07:21:34.000Z,franklinleonard,True,False,"Today my thoughts are of Captain Alix Idrache, a US Army helicopter pilot, who graduated at the top of his West Point class with a degree in physics in 2016. 

He's also a Haitian immigrant.",9214233,155601,10729,26371,3859,0.0,0.10000000149011612,0.058490243,0.05976611,0.019870255
2024-03-01T02:21:15.000Z,haysjr_9,False,False,"A girl gets killed by an immigrant, and we gotta shut down the border.
But an entire classroom of kids gets mowed down with an AR 15, and I'm politicizing a tragedy.

Is that right?",5365628,116049,4368,17783,2152,-0.5,1.600000023841858,0.3389984,0.35948995,0.08484049
2024-08-15T07:13:09.000Z,ImMeme0,True,False,"If this doesn’t break your heart and piss you off at the same time, I don’t know what will.

This veteran, who worked hard to start her business and buy her food truck, is now sharing her story of selling it to an illegal immigrant who has no credit or savings but is able to",3058717,83815,8498,39464,6775,-0.4000000059604645,0.8999999761581421,0.36867723,0.24970764,0.2838064
2024-08-10T10:34:50.000Z,iamyesyouareno,True,False,"An immigrant who raped a 13-year-old girl in the UK was allowed to walk free because he didn't know rape was illegal.

But posting your opinion on social media leads to years in prison.

Make it make sense.",70339762,75592,7690,26782,5889,-0.699999988079071,2.0999999046325684,0.42129645,0.36598656,0.24835461
2024-11-02T04:55:04.000Z,ighaworth,True,False,"If Peanut the Squirrel was an illegal immigrant who was dealing fentanyl and raping women, New York Democrats would give him $5,000 and a cell phone.",2165768,71023,569,10723,1395,-0.800000011920929,0.800000011920929,0.5024724,0.40158966,0.4339631
2024-11-06T22:15:30.000Z,PrinceJamesFan,True,False,Me showing the cop the Illegal immigrant in my class on January 20th.,4464176,70936,318,4046,5472,-0.30000001192092896,0.30000001192092896,0.20032968,0.18158256,0.06442356
2024-11-16T03:42:22.000Z,TONYxTWO,True,False,"“I’m really happy that Trump won. I’m a first generation Mexican Immigrant, my dad just got his citizenship this year… he had all Republican across the board.”

Love this so much!! Watch this  
@realDonaldTrump",1221559,69233,707,12027,1478,0.6000000238418579,2.700000047683716,0.034041706,0.02128403,0.013250912
2024-10-28T18:52:15.000Z,CollinRugg,True,False,"NEW: Woman starts praising God after Florida police save her from being r*ped by an illegal immigrant who applied for asylum just one day earlier.

""Thank you Jesus!"" the woman cried after officers tackled the suspect.

The Florida woman reportedly called 911 while pretending to",4739469,67687,2760,21394,5421,-0.20000000298023224,2.700000047683716,0.4269174,0.35948995,0.36798462
